LULC_code,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,swir22_swir16,mci,ndci,nbi,ndmi,bsi,awei,tc_wetness,y,x
2,0.38520000000000004,0.033800000000000004,0.035,0.0604,0.07770159,1.0280907e-07,4.8840225e-06,0.375,0.3598,0.15760000000000002,0.0703,0.0322,0.0952,0.2666,0.33390000000000003,-0.4458715596330275,-0.2823779193205945,-0.04166666666666672,0.8386634844868736,0.7010184835910976,0.8386634844868736,-0.7289048473967684,0.5794701986754968,1.0355029585798816,0.44606598984771567,4.046218487394958,0.47596899224806205,-0.41930729550478996,0.41930729550478996,-0.6028991035666604,-0.610625,-0.06536360999999999,-2040115.0,3092545.0
2,0.3826,0.026600000000000002,0.027800000000000002,0.0565,0.06169951,8.697509e-08,3.47393e-06,0.3786,0.3156,0.1661,0.0719,0.0273,0.09820000000000001,0.2751,0.3395,-0.4923629829290207,-0.35980746089049337,-0.00907441016333939,0.8699902248289344,0.6972332608532654,0.8699902248289344,-0.7426554315645639,0.4920353982300885,1.045112781954887,0.43287176399759186,3.896130346232179,0.5737179487179488,-0.394568981228358,0.394568981228358,-0.6128905482413046,-0.636025,-0.07185054999999999,-2038715.0,3089695.0
2,0.303,0.021400000000000002,0.023100000000000002,0.041600000000000005,0.06705994,4.9507616e-08,6.006146e-06,0.3151,0.3174,0.11760000000000001,0.0512,0.023100000000000002,0.0758,0.2265,0.2818,-0.4773869346733669,-0.32063492063492066,0.0,0.8680641183723796,0.5850653737630648,0.8680641183723796,-0.7585606500290191,0.5552884615384616,1.0794392523364487,0.43537414965986393,3.997361477572559,0.5596707818930041,-0.44079885877318115,0.44079885877318115,-0.63581640331076,-0.491,-0.05052703999999999,-2038705.0,3091115.0
2,0.3045,0.0253,0.028300000000000002,0.0478,0.0617099,8.817911e-08,3.821059e-06,0.3699,0.3634,0.1563,0.0673,0.028900000000000002,0.0932,0.2728,0.3375,-0.5316021558059774,-0.3077975376196991,0.010489510489510486,0.8465736810187994,0.5915759012901411,0.8465736810187994,-0.7286403633267101,0.5920502092050209,1.1185770750988144,0.4305822136916187,3.267167381974249,0.5729957805907173,-0.3216145833333333,0.3216145833333333,-0.5646450399623882,-0.526575,-0.06340588999999998,-2038695.0,3092535.0
2,0.3658,0.0296,0.0362,0.056,0.1039054,1.4773607e-07,5.8408536e-06,0.37510000000000004,0.3789,0.1602,0.0728,0.038900000000000004,0.09090000000000001,0.2738,0.3415,-0.4819611470860315,-0.308411214953271,0.035952063914780306,0.8502781992918563,0.6957307964462616,0.8502781992918563,-0.7344713134186819,0.6464285714285715,1.222972972972973,0.4544319600499376,4.024202420242024,0.5087136929460581,-0.39087452471482886,0.39087452471482886,-0.5939730372720063,-0.5946,-0.06947550999999999,-2038695.0,3093955.0
2,0.35200000000000004,0.025900000000000003,0.0275,0.048600000000000004,0.0964089,9.441972e-08,6.69275e-06,0.36310000000000003,0.374,0.1588,0.0694,0.0236,0.0864,0.2629,0.3294,-0.5313404050144648,-0.30469798657718117,-0.07632093933463797,0.8629267001852343,0.6564193213695577,0.8629267001852343,-0.7573639540688966,0.5658436213991769,1.0617760617760617,0.43702770780856426,4.074074074074074,0.5387355298308103,-0.3782302270947534,0.3782302270947534,-0.5985678180286437,-0.59985,-0.07349180999999999,-2037295.0,3089685.0
2,0.3728,0.0221,0.0233,0.0495,0.03651553,4.0012598e-08,2.1624671e-06,0.4011,0.378,0.1456,0.0601,0.0221,0.095,0.2944,0.3657,-0.4925679138903127,-0.38268156424581007,-0.026431718061674,0.8880729298556597,0.6838011498140006,0.8880729298556597,-0.7655695003551978,0.4707070707070707,1.0542986425339367,0.41277472527472525,3.9242105263157896,0.6225448334756617,-0.43827160493827166,0.43827160493827166,-0.656282667781727,-0.615525,-0.06257132000000001,-2037285.0,3091115.0
2,0.3115,0.0181,0.0205,0.0422,0.08245464,4.9215554e-08,5.539511e-06,0.33140000000000003,0.33790000000000003,0.1396,0.057100000000000005,0.020300000000000002,0.08020000000000001,0.24600000000000002,0.30010000000000003,-0.5357535753575358,-0.3996683250414593,-0.004901960784313695,0.8901699029126213,0.6006633237256682,0.8901699029126213,-0.761379700310998,0.48578199052132703,1.1325966850828728,0.40902578796561606,3.8840399002493764,0.6317395727365208,-0.38106849922411884,0.38106849922411884,-0.6306483300589392,-0.5363749999999999,-0.06209084,-2037275.0,3092535.0
2,0.36410000000000003,0.034800000000000005,0.0383,0.0575,0.08848867,1.8023252e-07,6.3440275e-06,0.38430000000000003,0.34940000000000004,0.163,0.07540000000000001,0.0405,0.0976,0.2813,0.3471,-0.4784580498866214,-0.24593716143011912,0.02791878172588833,0.825520180496365,0.6809396025356824,0.825520180496365,-0.7272296015180266,0.6660869565217391,1.100574712643678,0.46257668711656447,3.730532786885246,0.4743202416918428,-0.38152153291595525,0.38152153291595525,-0.5700351150994928,-0.58975,-0.06622618000000001,-2040095.0,3098225.0
2,0.3388,0.0222,0.0262,0.0403,0.08410136,9.379089e-08,5.7302987e-06,0.3783,0.3783,0.14020000000000002,0.0618,0.0291,0.0746,0.2655,0.3426,-0.5534626038781164,-0.2896,0.05244122965641952,0.8770083102493075,0.6466483731869854,0.8770083102493075,-0.7873911896597203,0.6501240694789082,1.1801801801801801,0.4407988587731811,4.541554959785523,0.5413223140495869,-0.4146137787056367,0.4146137787056367,-0.6258351893095767,-0.5761,-0.07188644999999999,-2040085.0,3099645.0
3,0.37110000000000004,0.0262,0.029500000000000002,0.0563,0.05819752,6.5541265e-08,3.5156304e-06,0.398,0.3907,0.1636,0.0708,0.027200000000000002,0.0988,0.29760000000000003,0.3617,-0.48794906775807184,-0.36484848484848487,-0.04056437389770723,0.868109740750063,0.6897593818140086,0.868109740750063,-0.7365465605989705,0.5239786856127886,1.1259541984732824,0.43276283618581907,3.7560728744939276,0.5808,-0.3880680755563868,0.3880680755563868,-0.6101286173633442,-0.6141000000000001,-0.06852082999999999,-2040085.0,3101065.0
2,0.2535,0.0236,0.027600000000000003,0.042300000000000004,0.051121544,8.2352756e-08,4.3283976e-06,0.2908,0.3204,0.1405,0.061700000000000005,0.0273,0.0772,0.2137,0.25830000000000003,-0.537199124726477,-0.28376327769347504,-0.005464480874316969,0.8296643810898592,0.5135510478915917,0.8296643810898592,-0.7139959432048681,0.6524822695035462,1.169491525423729,0.4391459074733096,3.2836787564766836,0.5317460317460319,-0.28680203045685276,0.28680203045685276,-0.5343886462882097,-0.4422249999999999,-0.057610320000000007,-2040075.0,3102485.0
2,0.1623,0.037200000000000004,0.0369,0.048600000000000004,0.1134278,1.223886e-06,1.10928895e-05,0.19260000000000002,0.3629,0.11370000000000001,0.0596,0.0335,0.0829,0.14120000000000002,0.1758,-0.4011090573012939,-0.13286713286713284,-0.048295454545454544,0.6270676691729322,0.332401352874859,0.6270676691729322,-0.5391180654338549,0.7592592592592592,0.9919354838709677,0.5241864555848724,1.9577804583835947,0.3805162364696086,-0.17608695652173909,0.17608695652173909,-0.3459459459459459,-0.2407,-0.023904749999999995,-2038675.0,3098215.0
2,0.3957,0.028200000000000003,0.028800000000000003,0.0562,0.115606405,6.9332124e-08,5.725878e-06,0.4476,0.4042,0.2134,0.09920000000000001,0.0302,0.11130000000000001,0.3211,0.41140000000000004,-0.5830860534124629,-0.3317535545023696,0.023728813559322007,0.8669497523000708,0.712469419527022,0.8669497523000708,-0.7512724053994247,0.5124555160142349,1.0212765957446808,0.46485473289597007,3.5552560646900266,0.5956989247311828,-0.2992940403874569,0.2992940403874569,-0.53832215981156,-0.7195499999999999,-0.10301254,-2038665.0,3099635.0
2,0.2773,0.0177,0.0207,0.0354,0.059749853,9.047687e-08,4.5468437e-06,0.31170000000000003,0.3246,0.1444,0.0614,0.0238,0.0742,0.22870000000000001,0.27640000000000003,-0.6062291434927697,-0.3333333333333333,0.06966292134831466,0.88,0.550010177081213,0.88,-0.7735849056603774,0.5847457627118644,1.1694915254237288,0.42520775623268703,3.737196765498652,0.6147986942328617,-0.3151529523357837,0.3151529523357837,-0.5804826306019624,-0.508,-0.06828407999999998,-2038665.0,3101055.0
