LULC_code,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,swir22_swir16,mci,ndci,nbi,ndmi,bsi,awei,tc_wetness,y,x
3.0,0.4086,0.1285,0.1027,0.1443,0.10662228,1.649618e-07,5.41868e-06,0.3985,0.4561,0.24100000000000002,0.15430000000000002,0.0766,0.1864,0.3382,0.3841,-0.25097326758370103,-0.05791788856304988,-0.1455660903513664,0.521504375349097,0.6336254301628411,0.521504375349097,-0.4780249593054801,0.7117117117117117,0.7992217898832684,0.6402489626556017,2.1920600858369097,0.18386789456970468,-0.25800492610837433,0.25800492610837433,-0.2877471351215211,-0.4723750000000001,-0.02866183,-2041835.0,3167455.0
3.0,0.46390000000000003,0.0806,0.0723,0.12150000000000001,0.13946256,1.296997e-07,5.7257157e-06,0.5096,0.45270000000000005,0.2827,0.1487,0.0721,0.17170000000000002,0.40990000000000004,0.4812,-0.3988124690747155,-0.20237506185056905,-0.001385041551246577,0.7039485766758494,0.7679416473937022,0.7039485766758494,-0.5848992142125043,0.5950617283950617,0.8970223325062034,0.5259992925362575,2.7018054746651137,0.36107808164883076,-0.24270024109295474,0.24270024109295474,-0.4009144350097975,-0.7066750000000002,-0.08580073999999996,-2041815.0,3167465.0
3.0,0.45270000000000005,0.0618,0.0565,0.0966,0.12836674,1.1218786e-07,5.865509e-06,0.48160000000000003,0.45230000000000004,0.2534,0.137,0.0726,0.1573,0.38120000000000004,0.453,-0.44799999999999995,-0.2196969696969697,0.1247095274980635,0.7597667638483965,0.7643864975888551,0.7597667638483965,-0.6482796286182414,0.5848861283643892,0.9142394822006472,0.5406471981057617,2.8779402415766056,0.43587403012323145,-0.2822546381532361,0.2822546381532361,-0.4384180790960453,-0.7269000000000001,-0.08898890000000001,-2041795.0,3167465.0
3.0,0.44780000000000003,0.0684,0.0585,0.1037,0.118174054,1.4820695e-07,4.7255085e-06,0.4985,0.45320000000000005,0.29710000000000003,0.153,0.0753,0.1706,0.4058,0.4682,-0.48253493013972054,-0.2051133062173155,0.12556053811659196,0.7349864393645874,0.7404980802423474,0.7349864393645874,-0.6239347234814143,0.5641272902603665,0.8552631578947368,0.5149781218444968,2.6248534583821805,0.4276150627615063,-0.20230903476976772,0.20230903476976772,-0.391507489350007,-0.7613500000000002,-0.10277513,-2041785.0,3167495.0
5.0,0.3682,0.061900000000000004,0.0533,0.08510000000000001,0.0745053,9.8156924e-08,4.125081e-06,0.3612,0.39080000000000004,0.19340000000000002,0.1183,0.0684,0.1447,0.2883,0.3432,-0.3888689407540395,-0.1578231292517007,0.12407559572719805,0.712159962799349,0.640818002015151,0.712159962799349,-0.6245312155305537,0.626321974148061,0.8610662358642972,0.6116856256463288,2.544574982722875,0.40077444336882856,-0.31125356125356124,0.31125356125356124,-0.40103041382748883,-0.5467750000000001,-0.05394958000000002,-2041725.0,3167475.0
5.0,0.3437,0.0529,0.0454,0.0746,0.12281295,1.3090968e-07,7.0656083e-06,0.388,0.3865,0.19740000000000002,0.11950000000000001,0.0665,0.1481,0.314,0.3703,-0.4514705882352942,-0.17019607843137252,0.18856121537086684,0.7332324760463943,0.6105936695441467,0.7332324760463943,-0.643318192684676,0.6085790884718499,0.8582230623818525,0.605369807497467,2.3207292370020256,0.4736318407960199,-0.27037516170763254,0.27037516170763254,-0.3859305431878896,-0.549875,-0.05956053,-2041745.0,3167475.0
5.0,0.30510000000000004,0.0858,0.0728,0.1033,0.080153205,1.1162758e-07,5.2547985e-06,0.3784,0.2675,0.22210000000000002,0.1277,0.0606,0.1683,0.317,0.3569,-0.36508912108174557,-0.09254362771020626,-0.09145427286356822,0.5610130468150423,0.5313996389041526,0.5610130468150423,-0.49412340842311464,0.7047434656340755,0.8484848484848485,0.574966231427285,1.8128342245989306,0.3246753246753247,-0.15743550834597875,0.15743550834597875,-0.277984443692932,-0.42782500000000023,-0.03714666000000001,-2041815.0,3167585.0
5.0,0.3749,0.09230000000000001,0.0668,0.1136,0.11176389,1.2245178e-07,5.455964e-06,0.3734,0.328,0.23720000000000002,0.1768,0.11,0.22540000000000002,0.3352,0.3698,-0.35233751425313575,-0.10344827586206895,0.24434389140271492,0.6048801369863014,0.5918260138684597,0.6048801369863014,-0.5349027635619241,0.5880281690140845,0.723726977248104,0.7453625632377741,1.663265306122449,0.41894869373622906,-0.22496324130044104,0.22496324130044104,-0.24282498593134494,-0.5231500000000001,-0.035753389999999996,-2041855.0,3167425.0
5.0,0.3568,0.1595,0.114,0.1621,0.07116491,8.739531e-08,3.4514314e-06,0.3942,0.3246,0.2554,0.1786,0.10740000000000001,0.22260000000000002,0.3366,0.37920000000000004,-0.22347305389221564,-0.008084577114427833,-0.029810298102981005,0.38214216540770873,0.5021250342747463,0.38214216540770873,-0.37521680477934094,0.7032695866748921,0.7147335423197493,0.6992952231793266,1.6028751123090745,0.16514001570269568,-0.1656321463573995,0.1656321463573995,-0.16404994436889603,-0.35440000000000016,-0.006377040000000035,-2041855.0,3167385.0
5.0,0.37360000000000004,0.248,0.1845,0.23850000000000002,0.092520595,1.7683506e-07,3.9809506e-06,0.3934,0.30670000000000003,0.28290000000000004,0.21530000000000002,0.1155,0.2889,0.3627,0.38680000000000003,-0.08515535097813581,0.019527235354573444,-0.22999999999999998,0.2020592020592021,0.46418784044388817,0.2020592020592021,-0.22071556935141318,0.7735849056603773,0.7439516129032258,0.761046306115235,1.2931810314987886,0.07617805922890668,-0.13815689261233816,0.13815689261233816,-0.09281378500097903,-0.15017500000000006,0.05803016999999999,-2041855.0,3167365.0
